DATE,YEARMODA,Year,Month,Day,Tmin,Tmax,Tmin_source,Tmax_source,no_Tmin,no_Tmax
23-04-10,20100423,2010,4,23,-2.71,16.94,NA,NA,FALSE,FALSE
24-04-10,20100424,2010,4,24,-0.26,21.47,NA,NA,FALSE,FALSE
25-04-10,20100425,2010,4,25,2.82,25.2,NA,NA,FALSE,FALSE
26-04-10,20100426,2010,4,26,8.19,17.48,NA,NA,FALSE,FALSE
27-04-10,20100427,2010,4,27,4.65,18.15,NA,NA,FALSE,FALSE
28-04-10,20100428,2010,4,28,5.3,22.81,NA,NA,FALSE,FALSE
29-04-10,20100429,2010,4,29,9.33,25.54,NA,NA,FALSE,FALSE
30-04-10,20100430,2010,4,30,7.56,20.85,NA,NA,FALSE,FALSE
01-05-10,20100501,2010,5,1,7.37,16.77,NA,NA,FALSE,FALSE
02-05-10,20100502,2010,5,2,4.48,17.1,NA,NA,FALSE,FALSE
03-05-10,20100503,2010,5,3,2.42,9.55,NA,NA,FALSE,FALSE
04-05-10,20100504,2010,5,4,4.52,10.81,NA,NA,FALSE,FALSE
05-05-10,20100505,2010,5,5,-0.7,13.29,NA,NA,FALSE,FALSE
06-05-10,20100506,2010,5,6,4.83,8.45,NA,NA,FALSE,FALSE
07-05-10,20100507,2010,5,7,3.51,7.63,NA,NA,FALSE,FALSE
08-05-10,20100508,2010,5,8,5.58,14.74,NA,NA,FALSE,FALSE
09-05-10,20100509,2010,5,9,1.4,14.77,NA,NA,FALSE,FALSE
10-05-10,20100510,2010,5,10,4.79,12.11,NA,NA,FALSE,FALSE
11-05-10,20100511,2010,5,11,4.42,9.81,NA,NA,FALSE,FALSE
12-05-10,20100512,2010,5,12,4.55,8.21,NA,NA,FALSE,FALSE
13-05-10,20100513,2010,5,13,5.24,7.41,NA,NA,FALSE,FALSE
14-05-10,20100514,2010,5,14,5.87,10.27,NA,NA,FALSE,FALSE
15-05-10,20100515,2010,5,15,6.34,12.68,NA,NA,FALSE,FALSE
16-05-10,20100516,2010,5,16,6.54,16.84,NA,NA,FALSE,FALSE
17-05-10,20100517,2010,5,17,5.64,14.54,NA,NA,FALSE,FALSE
18-05-10,20100518,2010,5,18,6.27,13.9,NA,NA,FALSE,FALSE
19-05-10,20100519,2010,5,19,5.41,14.32,NA,NA,FALSE,FALSE
20-05-10,20100520,2010,5,20,8.82,19.58,NA,NA,FALSE,FALSE
21-05-10,20100521,2010,5,21,4.81,20.74,NA,NA,FALSE,FALSE
22-05-10,20100522,2010,5,22,9.36,21.29,NA,NA,FALSE,FALSE
23-05-10,20100523,2010,5,23,10.53,23.27,NA,NA,FALSE,FALSE
24-05-10,20100524,2010,5,24,9.26,25.62,NA,NA,FALSE,FALSE
25-05-10,20100525,2010,5,25,12.02,20.91,NA,NA,FALSE,FALSE
26-05-10,20100526,2010,5,26,9,15.27,NA,NA,FALSE,FALSE
27-05-10,20100527,2010,5,27,8.33,17.42,NA,NA,FALSE,FALSE
28-05-10,20100528,2010,5,28,8.83,18.02,NA,NA,FALSE,FALSE
29-05-10,20100529,2010,5,29,5.62,20.89,NA,NA,FALSE,FALSE
30-05-10,20100530,2010,5,30,7.57,17.29,NA,NA,FALSE,FALSE
31-05-10,20100531,2010,5,31,7.64,13.75,NA,NA,FALSE,FALSE
01-06-10,20100601,2010,6,1,11.07,17.57,NA,NA,FALSE,FALSE
02-06-10,20100602,2010,6,2,10.23,20.39,NA,NA,FALSE,FALSE
03-06-10,20100603,2010,6,3,10.66,22.75,NA,NA,FALSE,FALSE
04-06-10,20100604,2010,6,4,6.51,24.4,NA,NA,FALSE,FALSE
05-06-10,20100605,2010,6,5,8.33,27.37,NA,NA,FALSE,FALSE
06-06-10,20100606,2010,6,6,10.62,28.64,NA,NA,FALSE,FALSE
07-06-10,20100607,2010,6,7,12.22,21.64,NA,NA,FALSE,FALSE
08-06-10,20100608,2010,6,8,11.41,23.97,NA,NA,FALSE,FALSE
09-06-10,20100609,2010,6,9,15.26,24.94,NA,NA,FALSE,FALSE
10-06-10,20100610,2010,6,10,15.91,24.03,NA,NA,FALSE,FALSE
11-06-10,20100611,2010,6,11,15.24,26.37,NA,NA,FALSE,FALSE
12-06-10,20100612,2010,6,12,11.78,19.58,NA,NA,FALSE,FALSE
13-06-10,20100613,2010,6,13,9.92,19.39,NA,NA,FALSE,FALSE
14-06-10,20100614,2010,6,14,7.46,23.41,NA,NA,FALSE,FALSE
15-06-10,20100615,2010,6,15,10.12,20.12,NA,NA,FALSE,FALSE
16-06-10,20100616,2010,6,16,6.47,22.16,NA,NA,FALSE,FALSE
17-06-10,20100617,2010,6,17,7.69,18,NA,NA,FALSE,FALSE
18-06-10,20100618,2010,6,18,9.93,17.62,NA,NA,FALSE,FALSE
19-06-10,20100619,2010,6,19,9.39,15.47,NA,NA,FALSE,FALSE
20-06-10,20100620,2010,6,20,8.46,14.56,NA,NA,FALSE,FALSE
21-06-10,20100621,2010,6,21,5.43,16.45,NA,NA,FALSE,FALSE
22-06-10,20100622,2010,6,22,8.64,20.99,NA,NA,FALSE,FALSE
23-06-10,20100623,2010,6,23,6.35,23.75,NA,NA,FALSE,FALSE
24-06-10,20100624,2010,6,24,8.6,26.78,NA,NA,FALSE,FALSE
25-06-10,20100625,2010,6,25,13.24,24.89,NA,NA,FALSE,FALSE
26-06-10,20100626,2010,6,26,8.98,26.22,NA,NA,FALSE,FALSE
27-06-10,20100627,2010,6,27,10.6,28.64,NA,NA,FALSE,FALSE
28-06-10,20100628,2010,6,28,13.36,29.16,NA,NA,FALSE,FALSE
29-06-10,20100629,2010,6,29,13.13,26.62,NA,NA,FALSE,FALSE
30-06-10,20100630,2010,6,30,11.48,28.56,NA,NA,FALSE,FALSE
01-07-10,20100701,2010,7,1,12.44,29.47,NA,NA,FALSE,FALSE
02-07-10,20100702,2010,7,2,15.56,32.45,NA,NA,FALSE,FALSE
03-07-10,20100703,2010,7,3,18.86,32.29,NA,NA,FALSE,FALSE
04-07-10,20100704,2010,7,4,17.76,27.28,NA,NA,FALSE,FALSE
05-07-10,20100705,2010,7,5,11.15,22.56,NA,NA,FALSE,FALSE
06-07-10,20100706,2010,7,6,11.31,21.19,NA,NA,FALSE,FALSE
07-07-10,20100707,2010,7,7,8.77,26.36,NA,NA,FALSE,FALSE
08-07-10,20100708,2010,7,8,15.5,31.12,NA,NA,FALSE,FALSE
09-07-10,20100709,2010,7,9,15.29,33.8,NA,NA,FALSE,FALSE
10-07-10,20100710,2010,7,10,17.62,34.36,NA,NA,FALSE,FALSE
11-07-10,20100711,2010,7,11,19.6,32.53,NA,NA,FALSE,FALSE
12-07-10,20100712,2010,7,12,18.88,31.62,NA,NA,FALSE,FALSE
13-07-10,20100713,2010,7,13,16.24,28.51,NA,NA,FALSE,FALSE
14-07-10,20100714,2010,7,14,17.12,32.38,NA,NA,FALSE,FALSE
15-07-10,20100715,2010,7,15,12.54,24.66,NA,NA,FALSE,FALSE
16-07-10,20100716,2010,7,16,11.72,30.57,NA,NA,FALSE,FALSE
17-07-10,20100717,2010,7,17,12.45,23.2,NA,NA,FALSE,FALSE
18-07-10,20100718,2010,7,18,8.12,24.39,NA,NA,FALSE,FALSE
19-07-10,20100719,2010,7,19,8.58,28.67,NA,NA,FALSE,FALSE
20-07-10,20100720,2010,7,20,12.39,29.65,NA,NA,FALSE,FALSE
21-07-10,20100721,2010,7,21,14.73,31.31,NA,NA,FALSE,FALSE
22-07-10,20100722,2010,7,22,16.82,22.98,NA,NA,FALSE,FALSE
23-07-10,20100723,2010,7,23,12.08,24.09,NA,NA,FALSE,FALSE
24-07-10,20100724,2010,7,24,10.83,20.92,NA,NA,FALSE,FALSE
25-07-10,20100725,2010,7,25,6.78,22.75,NA,NA,FALSE,FALSE
26-07-10,20100726,2010,7,26,13.97,19.68,NA,NA,FALSE,FALSE
27-07-10,20100727,2010,7,27,13.36,23.18,NA,NA,FALSE,FALSE
28-07-10,20100728,2010,7,28,13.69,23.84,NA,NA,FALSE,FALSE
29-07-10,20100729,2010,7,29,12.38,18.24,NA,NA,FALSE,FALSE
30-07-10,20100730,2010,7,30,11.41,22.19,NA,NA,FALSE,FALSE
31-07-10,20100731,2010,7,31,11.32,25.61,NA,NA,FALSE,FALSE
01-08-10,20100801,2010,8,1,13.72,26.5,NA,NA,FALSE,FALSE
02-08-10,20100802,2010,8,2,10.98,21.79,NA,NA,FALSE,FALSE
03-08-10,20100803,2010,8,3,12.08,21.96,NA,NA,FALSE,FALSE
04-08-10,20100804,2010,8,4,13.6,21.98,NA,NA,FALSE,FALSE
05-08-10,20100805,2010,8,5,13.62,19.83,NA,NA,FALSE,FALSE
06-08-10,20100806,2010,8,6,9.78,22.08,NA,NA,FALSE,FALSE
07-08-10,20100807,2010,8,7,8.53,26.1,NA,NA,FALSE,FALSE
08-08-10,20100808,2010,8,8,14.53,21.37,NA,NA,FALSE,FALSE
09-08-10,20100809,2010,8,9,13.12,23.03,NA,NA,FALSE,FALSE
10-08-10,20100810,2010,8,10,12.82,26.79,NA,NA,FALSE,FALSE
11-08-10,20100811,2010,8,11,15.98,23.2,NA,NA,FALSE,FALSE
12-08-10,20100812,2010,8,12,14.32,22.02,NA,NA,FALSE,FALSE
13-08-10,20100813,2010,8,13,11.03,20.85,NA,NA,FALSE,FALSE
14-08-10,20100814,2010,8,14,7.79,24.19,NA,NA,FALSE,FALSE
15-08-10,20100815,2010,8,15,14.31,16.96,NA,NA,FALSE,FALSE
16-08-10,20100816,2010,8,16,13.7,19.34,NA,NA,FALSE,FALSE
17-08-10,20100817,2010,8,17,13.09,17.6,NA,NA,FALSE,FALSE
18-08-10,20100818,2010,8,18,14.22,21.1,NA,NA,FALSE,FALSE
19-08-10,20100819,2010,8,19,11.01,22.1,NA,NA,FALSE,FALSE
20-08-10,20100820,2010,8,20,10.48,27.28,NA,NA,FALSE,FALSE
21-08-10,20100821,2010,8,21,16.17,29.78,NA,NA,FALSE,FALSE
22-08-10,20100822,2010,8,22,15.4,27.06,NA,NA,FALSE,FALSE
23-08-10,20100823,2010,8,23,17.45,26.21,NA,NA,FALSE,FALSE
24-08-10,20100824,2010,8,24,12.4,20.55,NA,NA,FALSE,FALSE
25-08-10,20100825,2010,8,25,11.9,21,NA,NA,FALSE,FALSE
26-08-10,20100826,2010,8,26,13.9,22.19,NA,NA,FALSE,FALSE
27-08-10,20100827,2010,8,27,11.58,21.32,NA,NA,FALSE,FALSE
28-08-10,20100828,2010,8,28,10.13,16.65,NA,NA,FALSE,FALSE
29-08-10,20100829,2010,8,29,8.36,16.62,NA,NA,FALSE,FALSE
30-08-10,20100830,2010,8,30,8.92,15.67,NA,NA,FALSE,FALSE
31-08-10,20100831,2010,8,31,10.61,17.93,NA,NA,FALSE,FALSE
01-09-10,20100901,2010,9,1,5.36,18.14,NA,NA,FALSE,FALSE
02-09-10,20100902,2010,9,2,5.59,17.71,NA,NA,FALSE,FALSE
03-09-10,20100903,2010,9,3,9.83,19.07,NA,NA,FALSE,FALSE
04-09-10,20100904,2010,9,4,7.24,18.77,NA,NA,FALSE,FALSE
05-09-10,20100905,2010,9,5,3.52,19.11,NA,NA,FALSE,FALSE
06-09-10,20100906,2010,9,6,5.79,19.11,NA,NA,FALSE,FALSE
07-09-10,20100907,2010,9,7,9.81,14.77,NA,NA,FALSE,FALSE
08-09-10,20100908,2010,9,8,11.99,18.42,NA,NA,FALSE,FALSE
09-09-10,20100909,2010,9,9,12.47,18.19,NA,NA,FALSE,FALSE
10-09-10,20100910,2010,9,10,10.55,19.01,NA,NA,FALSE,FALSE
11-09-10,20100911,2010,9,11,11.5,23.23,NA,NA,FALSE,FALSE
12-09-10,20100912,2010,9,12,11.05,20.22,NA,NA,FALSE,FALSE
13-09-10,20100913,2010,9,13,10.51,18.57,NA,NA,FALSE,FALSE
14-09-10,20100914,2010,9,14,12.65,19.25,NA,NA,FALSE,FALSE
15-09-10,20100915,2010,9,15,11.26,18.08,NA,NA,FALSE,FALSE
16-09-10,20100916,2010,9,16,11.02,17.16,NA,NA,FALSE,FALSE
17-09-10,20100917,2010,9,17,8.16,16.4,NA,NA,FALSE,FALSE
18-09-10,20100918,2010,9,18,4.64,14.51,NA,NA,FALSE,FALSE
19-09-10,20100919,2010,9,19,3.9,17.4,NA,NA,FALSE,FALSE
20-09-10,20100920,2010,9,20,8.2,20.48,NA,NA,FALSE,FALSE
21-09-10,20100921,2010,9,21,6.77,21.96,NA,NA,FALSE,FALSE
22-09-10,20100922,2010,9,22,6.5,24.61,NA,NA,FALSE,FALSE
23-09-10,20100923,2010,9,23,9.97,23.75,NA,NA,FALSE,FALSE
24-09-10,20100924,2010,9,24,12.59,16.2,NA,NA,FALSE,FALSE
25-09-10,20100925,2010,9,25,7.86,14.25,NA,NA,FALSE,FALSE
26-09-10,20100926,2010,9,26,7.14,14.77,NA,NA,FALSE,FALSE
27-09-10,20100927,2010,9,27,4.2,11.95,NA,NA,FALSE,FALSE
28-09-10,20100928,2010,9,28,9.23,11.67,NA,NA,FALSE,FALSE
29-09-10,20100929,2010,9,29,8.6,15.34,NA,NA,FALSE,FALSE
30-09-10,20100930,2010,9,30,8.24,12.55,NA,NA,FALSE,FALSE
01-10-10,20101001,2010,10,1,5.83,15.13,NA,NA,FALSE,FALSE
02-10-10,20101002,2010,10,2,10.25,16.56,NA,NA,FALSE,FALSE
03-10-10,20101003,2010,10,3,13.66,22.96,NA,NA,FALSE,FALSE
04-10-10,20101004,2010,10,4,12.23,17.97,NA,NA,FALSE,FALSE
05-10-10,20101005,2010,10,5,12.84,20.16,NA,NA,FALSE,FALSE
06-10-10,20101006,2010,10,6,13.14,20.09,NA,NA,FALSE,FALSE
07-10-10,20101007,2010,10,7,12.28,18.07,NA,NA,FALSE,FALSE
08-10-10,20101008,2010,10,8,8.37,17.27,NA,NA,FALSE,FALSE
09-10-10,20101009,2010,10,9,8.16,17.81,NA,NA,FALSE,FALSE
10-10-10,20101010,2010,10,10,2.76,19.19,NA,NA,FALSE,FALSE
11-10-10,20101011,2010,10,11,-0.28,17.3,NA,NA,FALSE,FALSE
12-10-10,20101012,2010,10,12,-1.59,12.81,NA,NA,FALSE,FALSE
13-10-10,20101013,2010,10,13,-0.12,8.95,NA,NA,FALSE,FALSE
14-10-10,20101014,2010,10,14,-2.48,11.53,NA,NA,FALSE,FALSE
15-10-10,20101015,2010,10,15,8.33,11.54,NA,NA,FALSE,FALSE
16-10-10,20101016,2010,10,16,5.43,10.14,NA,NA,FALSE,FALSE
17-10-10,20101017,2010,10,17,5.25,6.5,NA,NA,FALSE,FALSE
18-10-10,20101018,2010,10,18,4.67,8.38,NA,NA,FALSE,FALSE
19-10-10,20101019,2010,10,19,5.72,11.26,NA,NA,FALSE,FALSE
20-10-10,20101020,2010,10,20,3.02,9.04,NA,NA,FALSE,FALSE
21-10-10,20101021,2010,10,21,1.37,9.35,NA,NA,FALSE,FALSE
22-10-10,20101022,2010,10,22,1.57,9.81,NA,NA,FALSE,FALSE
23-10-10,20101023,2010,10,23,0.73,8.69,NA,NA,FALSE,FALSE
24-10-10,20101024,2010,10,24,3.78,10.95,NA,NA,FALSE,FALSE
25-10-10,20101025,2010,10,25,0.54,9.81,NA,NA,FALSE,FALSE
26-10-10,20101026,2010,10,26,-3.15,10.57,NA,NA,FALSE,FALSE
27-10-10,20101027,2010,10,27,6.31,11.95,NA,NA,FALSE,FALSE
28-10-10,20101028,2010,10,28,5,12.51,NA,NA,FALSE,FALSE
29-10-10,20101029,2010,10,29,4.75,15.01,NA,NA,FALSE,FALSE
30-10-10,20101030,2010,10,30,6.52,16.33,NA,NA,FALSE,FALSE
31-10-10,20101031,2010,10,31,6.39,14.62,NA,NA,FALSE,FALSE
01-11-10,20101101,2010,11,1,4.5,11.49,NA,NA,FALSE,FALSE
02-11-10,20101102,2010,11,2,7.55,14.88,NA,NA,FALSE,FALSE
03-11-10,20101103,2010,11,3,9.58,14.13,NA,NA,FALSE,FALSE
04-11-10,20101104,2010,11,4,13.57,18.23,NA,NA,FALSE,FALSE
05-11-10,20101105,2010,11,5,12.68,15.14,NA,NA,FALSE,FALSE
06-11-10,20101106,2010,11,6,6.67,14.02,NA,NA,FALSE,FALSE
07-11-10,20101107,2010,11,7,5.71,7.79,NA,NA,FALSE,FALSE
08-11-10,20101108,2010,11,8,2.9,7.95,NA,NA,FALSE,FALSE
09-11-10,20101109,2010,11,9,4.33,8.63,NA,NA,FALSE,FALSE
10-11-10,20101110,2010,11,10,3.69,10.63,NA,NA,FALSE,FALSE
11-11-10,20101111,2010,11,11,2.11,11.29,NA,NA,FALSE,FALSE
12-11-10,20101112,2010,11,12,9.38,13.75,NA,NA,FALSE,FALSE
13-11-10,20101113,2010,11,13,10.4,15.04,NA,NA,FALSE,FALSE
14-11-10,20101114,2010,11,14,11.95,17.29,NA,NA,FALSE,FALSE
15-11-10,20101115,2010,11,15,5.29,12.57,NA,NA,FALSE,FALSE
16-11-10,20101116,2010,11,16,1.92,5.46,NA,NA,FALSE,FALSE
17-11-10,20101117,2010,11,17,3.48,5.25,NA,NA,FALSE,FALSE
18-11-10,20101118,2010,11,18,3.91,7.63,NA,NA,FALSE,FALSE
19-11-10,20101119,2010,11,19,3.79,9.06,NA,NA,FALSE,FALSE
20-11-10,20101120,2010,11,20,-0.81,7.9,NA,NA,FALSE,FALSE
21-11-10,20101121,2010,11,21,1.39,6.38,NA,NA,FALSE,FALSE
22-11-10,20101122,2010,11,22,3.15,4.17,NA,NA,FALSE,FALSE
23-11-10,20101123,2010,11,23,2.49,4.63,NA,NA,FALSE,FALSE
24-11-10,20101124,2010,11,24,2.09,4.46,NA,NA,FALSE,FALSE
25-11-10,20101125,2010,11,25,0.14,4.17,NA,NA,FALSE,FALSE
26-11-10,20101126,2010,11,26,-2.39,2.1,NA,NA,FALSE,FALSE
27-11-10,20101127,2010,11,27,-3.94,0.6,NA,NA,FALSE,FALSE
28-11-10,20101128,2010,11,28,-6.79,-0.48,NA,NA,FALSE,FALSE
29-11-10,20101129,2010,11,29,-3.06,-1.16,NA,NA,FALSE,FALSE
30-11-10,20101130,2010,11,30,-3.39,-1.63,NA,NA,FALSE,FALSE
01-12-10,20101201,2010,12,1,-7.62,-2.78,NA,NA,FALSE,FALSE
02-12-10,20101202,2010,12,2,-12.59,-5.28,NA,NA,FALSE,FALSE
03-12-10,20101203,2010,12,3,-9.84,-2.17,NA,NA,FALSE,FALSE
04-12-10,20101204,2010,12,4,-8.5,0.93,NA,NA,FALSE,FALSE
05-12-10,20101205,2010,12,5,-0.22,1.98,NA,NA,FALSE,FALSE
06-12-10,20101206,2010,12,6,-4.48,1.64,NA,NA,FALSE,FALSE
07-12-10,20101207,2010,12,7,-5.43,-0.11,NA,NA,FALSE,FALSE
08-12-10,20101208,2010,12,8,-2.16,-0.16,NA,NA,FALSE,FALSE
09-12-10,20101209,2010,12,9,-2.67,2.6,NA,NA,FALSE,FALSE
10-12-10,20101210,2010,12,10,1.22,4.28,NA,NA,FALSE,FALSE
11-12-10,20101211,2010,12,11,3.27,5.99,NA,NA,FALSE,FALSE
12-12-10,20101212,2010,12,12,-1.42,5.41,NA,NA,FALSE,FALSE
13-12-10,20101213,2010,12,13,-5.84,-1.21,NA,NA,FALSE,FALSE
14-12-10,20101214,2010,12,14,-4.58,-3.24,NA,NA,FALSE,FALSE
15-12-10,20101215,2010,12,15,-9.38,0.03,NA,NA,FALSE,FALSE
16-12-10,20101216,2010,12,16,-11.14,0.53,NA,NA,FALSE,FALSE
17-12-10,20101217,2010,12,17,-7.6,-0.75,NA,NA,FALSE,FALSE
18-12-10,20101218,2010,12,18,-7.16,0.56,NA,NA,FALSE,FALSE
19-12-10,20101219,2010,12,19,-3.41,3.55,NA,NA,FALSE,FALSE
20-12-10,20101220,2010,12,20,-11.07,0.39,NA,NA,FALSE,FALSE
21-12-10,20101221,2010,12,21,-5.03,2.04,NA,NA,FALSE,FALSE
22-12-10,20101222,2010,12,22,0.07,2.72,NA,NA,FALSE,FALSE
23-12-10,20101223,2010,12,23,-2.63,0.33,NA,NA,FALSE,FALSE
24-12-10,20101224,2010,12,24,-4.77,-0.8,NA,NA,FALSE,FALSE
25-12-10,20101225,2010,12,25,-10.79,-4.41,NA,NA,FALSE,FALSE
26-12-10,20101226,2010,12,26,-10.84,0.43,NA,NA,FALSE,FALSE
27-12-10,20101227,2010,12,27,-3.03,0.8,NA,NA,FALSE,FALSE
28-12-10,20101228,2010,12,28,-3.09,-0.71,NA,NA,FALSE,FALSE
29-12-10,20101229,2010,12,29,-2.06,0.54,NA,NA,FALSE,FALSE
30-12-10,20101230,2010,12,30,-1.5,0.66,NA,NA,FALSE,FALSE
31-12-10,20101231,2010,12,31,-3.75,0.59,NA,NA,FALSE,FALSE
01-01-11,20110101,2011,1,1,0.21,3.78,NA,NA,FALSE,FALSE
02-01-11,20110102,2011,1,2,-0.02,1.85,NA,NA,FALSE,FALSE
03-01-11,20110103,2011,1,3,-2.51,2.74,NA,NA,FALSE,FALSE
04-01-11,20110104,2011,1,4,-6.15,1.46,NA,NA,FALSE,FALSE
05-01-11,20110105,2011,1,5,-6.38,-0.49,NA,NA,FALSE,FALSE
06-01-11,20110106,2011,1,6,-0.62,9.63,NA,NA,FALSE,FALSE
07-01-11,20110107,2011,1,7,3.05,10.54,NA,NA,FALSE,FALSE
08-01-11,20110108,2011,1,8,8.96,13.56,NA,NA,FALSE,FALSE
09-01-11,20110109,2011,1,9,-0.9,10.37,NA,NA,FALSE,FALSE
10-01-11,20110110,2011,1,10,-2.54,3.16,NA,NA,FALSE,FALSE
11-01-11,20110111,2011,1,11,-0.48,6.15,NA,NA,FALSE,FALSE
12-01-11,20110112,2011,1,12,2.64,9.97,NA,NA,FALSE,FALSE
13-01-11,20110113,2011,1,13,9.81,13.43,NA,NA,FALSE,FALSE
14-01-11,20110114,2011,1,14,7.83,12.85,NA,NA,FALSE,FALSE
15-01-11,20110115,2011,1,15,6.58,10.11,NA,NA,FALSE,FALSE
16-01-11,20110116,2011,1,16,4.19,10.79,NA,NA,FALSE,FALSE
17-01-11,20110117,2011,1,17,2.7,9.52,NA,NA,FALSE,FALSE
18-01-11,20110118,2011,1,18,3.14,10.23,NA,NA,FALSE,FALSE
19-01-11,20110119,2011,1,19,1.06,5.03,NA,NA,FALSE,FALSE
20-01-11,20110120,2011,1,20,-0.56,2.57,NA,NA,FALSE,FALSE
21-01-11,20110121,2011,1,21,-1.67,-0.29,NA,NA,FALSE,FALSE
22-01-11,20110122,2011,1,22,-0.67,1.08,NA,NA,FALSE,FALSE
23-01-11,20110123,2011,1,23,0.17,4.02,NA,NA,FALSE,FALSE
24-01-11,20110124,2011,1,24,1.98,4.01,NA,NA,FALSE,FALSE
25-01-11,20110125,2011,1,25,1.21,5.28,NA,NA,FALSE,FALSE
26-01-11,20110126,2011,1,26,-0.5,3.22,NA,NA,FALSE,FALSE
27-01-11,20110127,2011,1,27,-2.98,1.89,NA,NA,FALSE,FALSE
28-01-11,20110128,2011,1,28,-4.02,1.01,NA,NA,FALSE,FALSE
29-01-11,20110129,2011,1,29,-6.67,1.9,NA,NA,FALSE,FALSE
30-01-11,20110130,2011,1,30,-7.71,-1.69,NA,NA,FALSE,FALSE
31-01-11,20110131,2011,1,31,-7.84,-3.78,NA,NA,FALSE,FALSE
01-02-11,20110201,2011,2,1,-7.94,-0.85,NA,NA,FALSE,FALSE
02-02-11,20110202,2011,2,2,-2,2.39,NA,NA,FALSE,FALSE
03-02-11,20110203,2011,2,3,0.1,6.32,NA,NA,FALSE,FALSE
04-02-11,20110204,2011,2,4,2.9,9.75,NA,NA,FALSE,FALSE
05-02-11,20110205,2011,2,5,8.66,11.1,NA,NA,FALSE,FALSE
06-02-11,20110206,2011,2,6,5.71,11.06,NA,NA,FALSE,FALSE
07-02-11,20110207,2011,2,7,3.16,13.49,NA,NA,FALSE,FALSE
08-02-11,20110208,2011,2,8,-0.52,9.97,NA,NA,FALSE,FALSE
09-02-11,20110209,2011,2,9,-1.82,9.81,NA,NA,FALSE,FALSE
10-02-11,20110210,2011,2,10,1.26,10.72,NA,NA,FALSE,FALSE
11-02-11,20110211,2011,2,11,8.87,11.65,NA,NA,FALSE,FALSE
12-02-11,20110212,2011,2,12,5.6,9.07,NA,NA,FALSE,FALSE
13-02-11,20110213,2011,2,13,0.74,8.41,NA,NA,FALSE,FALSE
14-02-11,20110214,2011,2,14,2.47,9.16,NA,NA,FALSE,FALSE
15-02-11,20110215,2011,2,15,0.9,7.22,NA,NA,FALSE,FALSE
16-02-11,20110216,2011,2,16,1.62,8.36,NA,NA,FALSE,FALSE
17-02-11,20110217,2011,2,17,-1.01,8.74,NA,NA,FALSE,FALSE
18-02-11,20110218,2011,2,18,0.48,2.45,NA,NA,FALSE,FALSE
19-02-11,20110219,2011,2,19,1.92,4.37,NA,NA,FALSE,FALSE
20-02-11,20110220,2011,2,20,-1.69,2.12,NA,NA,FALSE,FALSE
21-02-11,20110221,2011,2,21,-3.19,-1.01,NA,NA,FALSE,FALSE
22-02-11,20110222,2011,2,22,-6,2.25,NA,NA,FALSE,FALSE
23-02-11,20110223,2011,2,23,-6.09,2.95,NA,NA,FALSE,FALSE
24-02-11,20110224,2011,2,24,-0.51,2.78,NA,NA,FALSE,FALSE
25-02-11,20110225,2011,2,25,1.84,7.18,NA,NA,FALSE,FALSE
26-02-11,20110226,2011,2,26,2.52,9.21,NA,NA,FALSE,FALSE
27-02-11,20110227,2011,2,27,3.41,6.77,NA,NA,FALSE,FALSE
28-02-11,20110228,2011,2,28,0.61,6.11,NA,NA,FALSE,FALSE
01-03-11,20110301,2011,3,1,0.48,9.98,NA,NA,FALSE,FALSE
02-03-11,20110302,2011,3,2,-1.88,10.7,NA,NA,FALSE,FALSE
03-03-11,20110303,2011,3,3,-3.46,8.93,NA,NA,FALSE,FALSE
04-03-11,20110304,2011,3,4,-3.56,8.93,NA,NA,FALSE,FALSE
05-03-11,20110305,2011,3,5,-2.54,2.88,NA,NA,FALSE,FALSE
06-03-11,20110306,2011,3,6,-1.35,6.51,NA,NA,FALSE,FALSE
07-03-11,20110307,2011,3,7,-3.87,7.38,NA,NA,FALSE,FALSE
08-03-11,20110308,2011,3,8,-4.29,13.04,NA,NA,FALSE,FALSE
09-03-11,20110309,2011,3,9,5.52,11.14,NA,NA,FALSE,FALSE
10-03-11,20110310,2011,3,10,4.31,9.04,NA,NA,FALSE,FALSE
11-03-11,20110311,2011,3,11,5.32,10.96,NA,NA,FALSE,FALSE
12-03-11,20110312,2011,3,12,0.88,15.09,NA,NA,FALSE,FALSE
13-03-11,20110313,2011,3,13,8.68,13.16,NA,NA,FALSE,FALSE
14-03-11,20110314,2011,3,14,5.63,12.81,NA,NA,FALSE,FALSE
15-03-11,20110315,2011,3,15,3.02,18.05,NA,NA,FALSE,FALSE
16-03-11,20110316,2011,3,16,2.34,13.42,NA,NA,FALSE,FALSE
17-03-11,20110317,2011,3,17,4.5,7.01,NA,NA,FALSE,FALSE
18-03-11,20110318,2011,3,18,3.77,7.5,NA,NA,FALSE,FALSE
19-03-11,20110319,2011,3,19,-1.19,10.28,NA,NA,FALSE,FALSE
20-03-11,20110320,2011,3,20,-2.74,12.14,NA,NA,FALSE,FALSE
21-03-11,20110321,2011,3,21,-1.73,14.04,NA,NA,FALSE,FALSE
22-03-11,20110322,2011,3,22,-1.07,15.61,NA,NA,FALSE,FALSE
23-03-11,20110323,2011,3,23,-0.01,16.34,NA,NA,FALSE,FALSE
24-03-11,20110324,2011,3,24,0.38,17.39,NA,NA,FALSE,FALSE
25-03-11,20110325,2011,3,25,2.3,17.14,NA,NA,FALSE,FALSE
