"Month","Tmin","Tmax","CP"
11,-3,16,0.571939319259113
11,-3,17,0.542349774843037
11,-3,18,0.513131956834241
11,-3,19,0.467238532110529
11,-3,20,0.468464614493978
11,-3,21,0.329536445433055
11,-3,22,0.237329318958693
11,-3,23,0.175163459061003
11,-3,24,0.0951152389436686
11,-3,25,0
11,-3,26,0
11,-3,27,0
11,-3,28,0
11,-3,29,0
11,-3,30,0
11,-2,-2,0.00692258747025672
11,-2,-1,0.0167351703219867
11,-2,0,0.0515425787769944
11,-2,1,0.164799584793693
11,-2,2,0.412123454202346
11,-2,3,0.601225901655337
11,-2,4,0.635667297557028
11,-2,5,0.680532794422314
11,-2,6,0.672363936580212
11,-2,7,0.706999677876842
11,-2,8,0.702218026940427
11,-2,9,0.707191184718519
11,-2,10,0.711281266686359
11,-2,11,0.71165550836667
11,-2,12,0.70120819986866
11,-2,13,0.686311008365161
11,-2,14,0.645317626720344
11,-2,15,0.594485064119141
11,-2,16,0.554874100089156
11,-2,17,0.547868843229197
11,-2,18,0.503657406522801
11,-2,19,0.473839597233136
11,-2,20,0.47560209995224
11,-2,21,0.344838644494779
11,-2,22,0.241821484488778
11,-2,23,0.181127731738124
11,-2,24,0.0937200071512922
11,-2,25,0
11,-2,26,0
11,-2,27,0
11,-2,28,0
11,-2,29,0
11,-2,30,0
11,-1,-1,0.0315886839560239
11,-1,0,0.0726582013870394
11,-1,1,0.193929697900746
11,-1,2,0.442521490685322
11,-1,3,0.609400805489278
11,-1,4,0.645301894755053
11,-1,5,0.698636111644956
11,-1,6,0.70556501399651
11,-1,7,0.709989428157142
11,-1,8,0.714660211573168
11,-1,9,0.719847653685605
11,-1,10,0.726910328612917
11,-1,11,0.723025205117256
11,-1,12,0.709653076878944
11,-1,13,0.670688700948716
11,-1,14,0.650943253495578
11,-1,15,0.593381128193391
11,-1,16,0.600235793283865
11,-1,17,0.548377949776672
11,-1,18,0.529507077956956
11,-1,19,0.471748992711228
11,-1,20,0.472851845387585
11,-1,21,0.320307073810599
11,-1,22,0.237573491293503
11,-1,23,0.182080061821446
11,-1,24,0.08385042919396
11,-1,25,0
11,-1,26,0
11,-1,27,0
11,-1,28,0
11,-1,29,0
11,-1,30,0
11,0,0,0.129220937519129
11,0,1,0.25646806784412
11,0,2,0.493071919772097
11,0,3,0.623220703397737
11,0,4,0.658235868016227
11,0,5,0.704067091527656
11,0,6,0.715607051034494
11,0,7,0.721514790152962
11,0,8,0.726235433662807
11,0,9,0.738110704755554
11,0,10,0.739468329172358
11,0,11,0.717593578839075
11,0,12,0.697499839777063
11,0,13,0.69057080920442
11,0,14,0.672675089257445
11,0,15,0.634312982251011
11,0,16,0.582623362466859
11,0,17,0.507096392127156
11,0,18,0.492586646915831
11,0,19,0.470845565510061
11,0,20,0.441521745104858
11,0,21,0.308181764764467
11,0,22,0.23107257164319
11,0,23,0.171948566265003
11,0,24,0.0754666818604162
11,0,25,0
11,0,26,0
11,0,27,0
11,0,28,0
11,0,29,0
11,0,30,0
11,1,1,0.389414304296752
11,1,2,0.581349464685059
11,1,3,0.642050768860462
11,1,4,0.6743320018164
11,1,5,0.733167322086891
11,1,6,0.739831368522153
11,1,7,0.74795944499435
11,1,8,0.752938936552055
11,1,9,0.753165023034225
11,1,10,0.746095762091095
11,1,11,0.734114976534
11,1,12,0.731666927514276
11,1,13,0.698908738500692
11,1,14,0.674973720803915
11,1,15,0.573022026415861
11,1,16,0.589660039038472
11,1,17,0.46140707537437
11,1,18,0.48857981171046
11,1,19,0.440243997578607
11,1,20,0.418045909655627
11,1,21,0.288248662077283
11,1,22,0.211264687015942
11,1,23,0.152504145475791
11,1,24,0.0532020562055703
11,1,25,0
11,1,26,0
11,1,27,0
11,1,28,0
11,1,29,0
11,1,30,0
11,2,2,0.650333115256681
11,2,3,0.660042801665929
11,2,4,0.690662633689813
11,2,5,0.7504944308239
11,2,6,0.764174062257513
11,2,7,0.771932512689228
11,2,8,0.770239572990907
11,2,9,0.761291494121988
11,2,10,0.759748048446198
11,2,11,0.765141801136915
11,2,12,0.737638873610203
11,2,13,0.721061421865391
11,2,14,0.691196295121125
11,2,15,0.633262374208592
11,2,16,0.603589912149047
11,2,17,0.563447560162105
11,2,18,0.418891440426691
11,2,19,0.365436597470315
11,2,20,0.306950402998432
11,2,21,0.291495490827717
11,2,22,0.19459353419628
11,2,23,0.130286559901964
11,2,24,0.027832921206151
11,2,25,0
11,2,26,0
11,2,27,0
11,2,28,0
11,2,29,0
11,2,30,0
11,3,3,0.673849968504271
11,3,4,0.70400748471553
11,3,5,0.770645125325674
11,3,6,0.7790850919894
11,3,7,0.782736782660055
11,3,8,0.773943791691224
11,3,9,0.762232626938942
11,3,10,0.747774831743853
11,3,11,0.740623412252282
11,3,12,0.717554763032701
11,3,13,0.672787364921985
11,3,14,0.659959742134495
11,3,15,0.624466649257025
11,3,16,0.582087548765899
11,3,17,0.434345657499431
11,3,18,0.379256982379871
11,3,19,0.371993876355223
11,3,20,0.251910560398848
11,3,21,0.179850348331396
11,3,22,0.139011305602923
11,3,23,0.138286094988135
11,3,24,0
11,3,25,0
11,3,26,0
11,3,27,0
11,3,28,0
11,3,29,0
11,3,30,0
11,4,4,0.733759589903758
11,4,5,0.784510179260284
11,4,6,0.782308640148245
11,4,7,0.784552379978475
11,4,8,0.777315708007615
11,4,9,0.771826635190194
11,4,10,0.764881334211028
11,4,11,0.752451858242038
11,4,12,0.734700155702986
11,4,13,0.712174125618671
11,4,14,0.688153298695891
11,4,15,0.664266522512075
11,4,16,0.63556332844064
11,4,17,0.581758628613698
11,4,18,0.555442020642873
11,4,19,0.538081712099908
11,4,20,0.378362124840573
11,4,21,0.265018763506867
11,4,22,0.1538612622943
11,4,23,0.0942060573535639
11,4,24,0
11,4,25,0
11,4,26,0
11,4,27,0
11,4,28,0
11,4,29,0
11,4,30,0
11,5,5,0.805210383769932
11,5,6,0.817495371157486
11,5,7,0.825322574653368
11,5,8,0.826177534786487
11,5,9,0.825954021255582
11,5,10,0.822993915518647
11,5,11,0.818908464858206
11,5,12,0.809861365221462
11,5,13,0.791217439152438
11,5,14,0.755213354685753
11,5,15,0.713956076052513
11,5,16,0.666361274436266
11,5,17,0.590966844130982
11,5,18,0.541807780971167
11,5,19,0.435340982945904
11,5,20,0.296673852116742
11,5,21,0.208751852443732
11,5,22,0.151272934753742
11,5,23,0.0279006420856128
11,5,24,0
11,5,25,0
11,5,26,0
11,5,27,0
11,5,28,0
11,5,29,0
11,5,30,0
11,6,6,0.836165723739876
11,6,7,0.844821977660918
11,6,8,0.845214799348973
11,6,9,0.844240930925846
11,6,10,0.838050255636026
11,6,11,0.827340323279092
11,6,12,0.807930386852452
11,6,13,0.776220320431435
11,6,14,0.736025310218495
11,6,15,0.7076340128692
11,6,16,0.621418387292081
11,6,17,0.575205455779471
11,6,18,0.530374306015519
11,6,19,0.379920990446481
11,6,20,0.28057247260722
11,6,21,0.196379421449471
11,6,22,0.0942193837173307
11,6,23,0
11,6,24,0
11,6,25,0
11,6,26,0
11,6,27,0
11,6,28,0
11,6,29,0
11,6,30,0
11,7,7,0.851630760158385
11,7,8,0.847951021985252
11,7,9,0.842202231406635
11,7,10,0.834809689808272
11,7,11,0.820782169860062
11,7,12,0.797771132778808
11,7,13,0.766335857902876
11,7,14,0.717587878624663
11,7,15,0.658245908017072
11,7,16,0.593301883652826
11,7,17,0.55307188654794
11,7,18,0.473748140386082
11,7,19,0.325636765549995
11,7,20,0.236208751161764
11,7,21,0.139398588201552
11,7,22,0
11,7,23,0
11,7,24,0
11,7,25,0
11,7,26,0
11,7,27,0
11,7,28,0
11,7,29,0
11,7,30,0
11,8,8,0.839131283431408
11,8,9,0.834544137695241
11,8,10,0.823740205552339
11,8,11,0.808890084220902
11,8,12,0.780816293990477
11,8,13,0.740024302609827
11,8,14,0.691697989005065
11,8,15,0.612966290387669
11,8,16,0.561620764366195
11,8,17,0.50283201289878
11,8,18,0.375218354119394
11,8,19,0.262865076878136
11,8,20,0.162858679554265
11,8,21,0.0151953190946561
11,8,22,0
11,8,23,0
11,8,24,0
11,8,25,0
11,8,26,0
11,8,27,0
11,8,28,0
11,8,29,0
11,8,30,0
11,9,9,0.828160037165973
11,9,10,0.809012106287779
11,9,11,0.788797104770286
11,9,12,0.757489028625564
11,9,13,0.703046656578136
11,9,14,0.645949088973002
11,9,15,0.568935887961492
11,9,16,0.50301748300346
11,9,17,0.42091787677221
11,9,18,0.283101476332325
11,9,19,0.165480360016949
11,9,20,0.00759933041784978
11,9,21,0
11,9,22,0
11,9,23,0
11,9,24,0
11,9,25,0
11,9,26,0
11,9,27,0
11,9,28,0
11,9,29,0
11,9,30,0
11,10,10,0.782661515132411
11,10,11,0.760209704741731
11,10,12,0.723661330036247
11,10,13,0.662681277664329
11,10,14,0.57049341370471
11,10,15,0.502532107004316
11,10,16,0.461237957210816
11,10,17,0.285986341988227
11,10,18,0.137278909325631
11,10,19,0
11,10,20,0
11,10,21,0
11,10,22,0
11,10,23,0
11,10,24,0
11,10,25,0
11,10,26,0
11,10,27,0
11,10,28,0
11,10,29,0
11,10,30,0
11,11,11,0.728127943699317
11,11,12,0.674490002310008
11,11,13,0.597429911586813
11,11,14,0.501481403577539
11,11,15,0.455781565966911
11,11,16,0.249145041005543
11,11,17,0.0557537848669898
11,11,18,0
11,11,19,0
11,11,20,0
11,11,21,0
11,11,22,0
11,11,23,0
11,11,24,0
11,11,25,0
11,11,26,0
11,11,27,0
11,11,28,0
11,11,29,0
11,11,30,0
11,12,12,0.615227877880976
11,12,13,0.500033684225922
11,12,14,0.400837496748826
11,12,15,0.119278801126599
11,12,16,0
11,12,17,0
11,12,18,0
11,12,19,0
11,12,20,0
11,12,21,0
11,12,22,0
11,12,23,0
11,12,24,0
11,12,25,0
11,12,26,0
11,12,27,0
11,12,28,0
11,12,29,0
11,12,30,0
11,13,13,0
11,13,14,0
11,13,15,0
11,13,16,0
11,13,17,0
11,13,18,0
11,13,19,0
11,13,20,0
11,13,21,0
11,13,22,0
11,13,23,0
11,13,24,0
11,13,25,0
11,13,26,0
11,13,27,0
11,13,28,0
11,13,29,0
11,13,30,0
11,14,14,0
11,14,15,0
11,14,16,0
11,14,17,0
11,14,18,0
11,14,19,0
11,14,20,0
11,14,21,0
11,14,22,0
11,14,23,0
11,14,24,0
11,14,25,0
11,14,26,0
11,14,27,0
11,14,28,0
11,14,29,0
11,14,30,0
11,15,15,0
11,15,16,0
11,15,17,0
11,15,18,0
11,15,19,0
11,15,20,0
11,15,21,0
11,15,22,0
11,15,23,0
11,15,24,0
11,15,25,0
11,15,26,0
11,15,27,0
11,15,28,0
11,15,29,0
11,15,30,0
11,16,16,0
11,16,17,0
11,16,18,0
11,16,19,0
11,16,20,0
11,16,21,0
11,16,22,0
11,16,23,0
11,16,24,0
11,16,25,0
11,16,26,0
11,16,27,0
11,16,28,0
11,16,29,0
11,16,30,0
11,17,17,0
11,17,18,0
11,17,19,0
11,17,20,0
11,17,21,0
11,17,22,0
11,17,23,0
11,17,24,0
11,17,25,0
11,17,26,0
11,17,27,0
11,17,28,0
11,17,29,0
11,17,30,0
11,18,18,0
11,18,19,0
11,18,20,0
11,18,21,0
11,18,22,0
11,18,23,0
11,18,24,0
11,18,25,0
11,18,26,0
11,18,27,0
11,18,28,0
11,18,29,0
11,18,30,0
11,19,19,0
11,19,20,0
11,19,21,0
11,19,22,0
11,19,23,0
11,19,24,0
11,19,25,0
11,19,26,0
11,19,27,0
11,19,28,0
11,19,29,0
11,19,30,0
11,20,20,0
11,20,21,0
11,20,22,0
11,20,23,0
11,20,24,0
11,20,25,0
11,20,26,0
11,20,27,0
11,20,28,0
11,20,29,0
11,20,30,0
12,-20,-15,7.37892744086287e-13
12,-20,-14,4.05096058709152e-12
12,-20,-13,2.21138585941272e-11
12,-20,-12,1.1953837696939e-10
12,-20,-11,6.38399646139882e-10
12,-20,-10,3.36420475749905e-09
12,-20,-9,1.74830769091091e-08
12,-20,-8,8.95810156857814e-08
12,-20,-7,4.5258557700746e-07
12,-20,-6,2.25503995897362e-06
12,-20,-5,1.10836143077233e-05
12,-20,-4,5.3749573070901e-05
12,-20,-3,0.000257183302391822
12,-20,-2,0.00121297176874487
12,-20,-1,0.00560721166653418
12,-20,0,0.0247986619465554
12,-20,1,0.0958736234678895
12,-20,2,0.260749927249529
12,-20,3,0.424685061507472
12,-20,4,0.456022743943963
12,-20,5,0.468357802676188
12,-20,6,0.492975969086294
12,-20,7,0.501689305628072
12,-20,8,0.511913472704811
12,-20,9,0.5207132649869
12,-20,10,0.53268552520918
12,-20,11,0.531492540672252
12,-20,12,0.525652259218314
12,-20,13,0.499362538021968
12,-20,14,0.506682592705496
12,-20,15,0.495157403817957
12,-20,16,0.496537379872101
12,-20,17,0.486843365221822
12,-20,18,0.439879302426284
12,-20,19,0.469896929112104
12,-20,20,0.32267459364532
12,-20,21,0.198699498870095
12,-20,22,0.0985923727364976
12,-20,23,0
12,-20,24,0
12,-20,25,0
12,-20,26,0
12,-20,27,0
12,-20,28,0
12,-20,29,0
12,-20,30,0
12,-19,-15,8.14090390425606e-13
12,-19,-14,4.36358785409236e-12
12,-19,-13,2.34560173268212e-11
12,-19,-12,1.25441036444125e-10
12,-19,-11,6.64729346208894e-10
12,-19,-10,3.48279741987698e-09
12,-19,-9,1.80213672275415e-08
12,-19,-8,9.20403369146588e-08
12,-19,-7,4.63881575473739e-07
12,-19,-6,2.30711698518816e-06
12,-19,-5,1.13245564786659e-05
12,-19,-4,5.48667381975828e-05
12,-19,-3,0.000262332667643182
12,-19,-2,0.00123643917259933
12,-19,-1,0.00571320151658689
12,-19,0,0.0252637810237418
12,-19,1,0.0977146356829117
12,-19,2,0.266117293711557
12,-19,3,0.4337272251908
12,-19,4,0.464719782747524
12,-19,5,0.479418062731421
12,-19,6,0.505366169798629
12,-19,7,0.509034679398306
12,-19,8,0.5212037728016
12,-19,9,0.526060372999178
12,-19,10,0.539561593061148
12,-19,11,0.537633979284085
12,-19,12,0.534354665269814
12,-19,13,0.508256219947779
12,-19,14,0.50372571502631
12,-19,15,0.50912697566461
12,-19,16,0.508165650268949
12,-19,17,0.488020836638349
12,-19,18,0.439533918060031
12,-19,19,0.458450582340538
12,-19,20,0.359594399432202
12,-19,21,0.212039036520207
12,-19,22,0.0901205099927003
12,-19,23,0
12,-19,24,0
12,-19,25,0
12,-19,26,0
12,-19,27,0
12,-19,28,0
12,-19,29,0
12,-19,30,0
12,-18,-15,9.31611983804019e-13
12,-18,-14,4.79053464236986e-12
12,-18,-13,2.5153477715677e-11
12,-18,-12,1.32526071195407e-10
12,-18,-11,6.95138861402887e-10
12,-18,-10,3.61570374802243e-09
12,-18,-9,1.86101031614098e-08
12,-18,-8,9.46768166103235e-08
12,-18,-7,4.75796453511903e-07
12,-18,-6,2.36140302281732e-06
12,-18,-5,1.15731552825986e-05
12,-18,-4,5.6003573054634e-05
12,-18,-3,0.000267527898101104
12,-18,-2,0.00126012753618801
12,-18,-1,0.00582018604234663
12,-18,0,0.0257332950179774
12,-18,1,0.099580814643849
12,-18,2,0.271611747824849
12,-18,3,0.443008463897849
12,-18,4,0.474534316207801
12,-18,5,0.490616447867904
12,-18,6,0.513202654250951
12,-18,7,0.518195363167539
12,-18,8,0.530958217326454
12,-18,9,0.539144122524339
12,-18,10,0.552675507033451
12,-18,11,0.546763794619638
12,-18,12,0.539927342625214
12,-18,13,0.539016048136471
12,-18,14,0.525522845843624
12,-18,15,0.522671539893193
12,-18,16,0.518216681961315
12,-18,17,0.48049508116843
12,-18,18,0.456725006553034
12,-18,19,0.419538198588792
12,-18,20,0.360929692949031
12,-18,21,0.213994247447033
12,-18,22,0.0933566145939189
12,-18,23,0.0227470782012382
12,-18,24,0
12,-18,25,0
12,-18,26,0
12,-18,27,0
12,-18,28,0
12,-18,29,0
12,-18,30,0
12,-17,-15,1.15405378419429e-12
12,-17,-14,5.45575117939228e-12
12,-17,-13,2.74927239288867e-11
12,-17,-12,1.41556724588377e-10
12,-17,-11,7.31880503410024e-10
12,-17,-10,3.77002830028343e-09
12,-17,-9,1.92726067267691e-08
12,-17,-8,9.75692560119423e-08
12,-17,-7,4.88605254088364e-07
12,-17,-6,2.41876497249054e-06
12,-17,-5,1.18314267662577e-05
12,-17,-4,5.71718896238322e-05
12,-17,-3,0.000272830447366546
12,-17,-2,0.00128416553604734
12,-17,-1,0.00592833865998201
12,-17,0,0.0262073518815218
12,-17,1,0.101471530367175
12,-17,2,0.277232781170479
12,-17,3,0.452466405709817
12,-17,4,0.482919439211691
12,-17,5,0.503421335549733
12,-17,6,0.516733090442322
12,-17,7,0.531810710393468
12,-17,8,0.539417357367526
12,-17,9,0.55017546182476
12,-17,10,0.562356482908298
12,-17,11,0.558904898309851
12,-17,12,0.533210372795571
12,-17,13,0.547198170144051
12,-17,14,0.535941183214028
12,-17,15,0.532812371640191
12,-17,16,0.522590366755306
12,-17,17,0.479628422984852
12,-17,18,0.456236644140909
12,-17,19,0.426158939634331
12,-17,20,0.396745488010468
12,-17,21,0.241406342828032
12,-17,22,0.0907341440580364
12,-17,23,0.0456102501334832
12,-17,24,0
12,-17,25,0
12,-17,26,0
12,-17,27,0
12,-17,28,0
12,-17,29,0
12,-17,30,0
12,-16,-15,1.70808659471957e-12
12,-16,-14,6.72710933030569e-12
12,-16,-13,3.11787967519697e-11
12,-16,-12,1.54133380450862e-10
12,-16,-11,7.79145813668789e-10
12,-16,-10,3.95795870996097e-09
12,-16,-9,2.00469837763683e-08
12,-16,-8,1.00847513193265e-07
12,-16,-7,5.02732189470463e-07
12,-16,-6,2.48044196354181e-06
12,-16,-5,1.21039547945357e-05
12,-16,-4,5.83879816701241e-05
12,-16,-3,0.000278287583867388
12,-16,-2,0.00130869235550532
12,-16,-1,0.00603803505668346
12,-16,0,0.0266867529538275
12,-16,1,0.103387644719442
12,-16,2,0.282981432714582
12,-16,3,0.462161113094835
12,-16,4,0.493050218264083
12,-16,5,0.514542250673195
12,-16,6,0.525011976379856
12,-16,7,0.546554993835088
12,-16,8,0.551477248015033
12,-16,9,0.562342984713529
12,-16,10,0.57208494476101
12,-16,11,0.562315884757733
12,-16,12,0.553844817101879
12,-16,13,0.556850517211065
12,-16,14,0.550081708203227
12,-16,15,0.543311261939956
12,-16,16,0.512101006864377
12,-16,17,0.492271969655948
12,-16,18,0.459753389057404
12,-16,19,0.4314520340387
12,-16,20,0.396221438428298
12,-16,21,0.259518509053298
12,-16,22,0.120218988078478
12,-16,23,0.0354596669291422
12,-16,24,0
12,-16,25,0
12,-16,26,0
12,-16,27,0
12,-16,28,0
12,-16,29,0
12,-16,30,0
12,-15,-15,3.52098404867801e-12
12,-15,-14,9.90481031695258e-12
12,-15,-13,3.82956358081768e-11
12,-15,-12,1.74189526884999e-10
12,-15,-11,8.45718162640105e-10
12,-15,-10,4.20227492304253e-09
12,-15,-9,2.09992075175867e-08
12,-15,-8,1.04699021736738e-07
12,-15,-7,5.18747387024833e-07
12,-15,-6,2.54848042076204e-06
12,-15,-5,1.23979400990663e-05
12,-15,-4,5.96748642249604e-05
12,-15,-3,0.000283973240345024
12,-15,-2,0.00133393987548238
12,-15,-1,0.00614995927051128
12,-15,0,0.0271732521187626
12,-15,1,0.105332271912238
12,-15,2,0.288861279380212
12,-15,3,0.472047311327706
12,-15,4,0.506558598591415
12,-15,5,0.524432313460152
12,-15,6,0.53389182500159
12,-15,7,0.560065937577252
12,-15,8,0.557527355777466
12,-15,9,0.575334213016526
12,-15,10,0.582777043984766
12,-15,11,0.565520726661578
12,-15,12,0.573541812278825
12,-15,13,0.568501386241501
12,-15,14,0.564147423325233
12,-15,15,0.549512976886625
12,-15,16,0.519088347902163
12,-15,17,0.506459149941108
12,-15,18,0.469518071875687
12,-15,19,0.444229316601193
12,-15,20,0.395501116975391
12,-15,21,0.237192996050535
12,-15,22,0.13189536169239
12,-15,23,0.0629430521515123
12,-15,24,0
12,-15,25,0
12,-15,26,0
12,-15,27,0
12,-15,28,0
12,-15,29,0
12,-15,30,0
12,-14,-14,2.0241081787653e-11
12,-14,-13,5.61472401367634e-11
12,-14,-12,2.13304436932005e-10
12,-14,-11,9.53172543967456e-10
12,-14,-10,4.55031405790851e-09
12,-14,-9,2.22477072835856e-08
12,-14,-8,1.09466107654829e-07
12,-14,-7,5.37716412038772e-07
12,-14,-6,2.62623995293277e-06
12,-14,-5,1.2724050157101e-05
12,-14,-4,6.10672953177593e-05
12,-14,-3,0.000290000885467777
12,-14,-2,0.00136027222723265
12,-14,-1,0.00626523302536165
12,-14,0,0.0276699617014909
12,-14,1,0.107311807852979
12,-14,2,0.294879803497706
12,-14,3,0.482063682888253
12,-14,4,0.515986120917005
12,-14,5,0.53528746695265
12,-14,6,0.54593504745704
12,-14,7,0.57242940075371
12,-14,8,0.569266986167799
12,-14,9,0.587571745360707
12,-14,10,0.584274370777718
12,-14,11,0.567023889556375
12,-14,12,0.586959125719853
12,-14,13,0.581556162674973
12,-14,14,0.574955188081312
12,-14,15,0.543057109968996
12,-14,16,0.530619373488773
12,-14,17,0.504837512753839
12,-14,18,0.482810032490907
12,-14,19,0.445753770968601
12,-14,20,0.40130527705039
12,-14,21,0.285054032896313
12,-14,22,0.158466554080021
12,-14,23,0.0731943364041438
12,-14,24,0
12,-14,25,0
12,-14,26,0
12,-14,27,0
12,-14,28,0
12,-14,29,0
12,-14,30,0
12,-13,-13,1.1388521140226e-10
12,-13,-12,3.1172176972422e-10
12,-13,-11,1.16464382382833e-09
12,-13,-10,5.11783410828686e-09
12,-13,-9,2.40436270562411e-08
12,-13,-8,1.15777816399868e-07
12,-13,-7,5.61392557210098e-07
12,-13,-6,2.71896781971322e-06
12,-13,-5,1.3098731776875e-05
12,-13,-4,6.2618143758799e-05
12,-13,-3,0.00029654210479204
12,-13,-2,0.00138824354746685
12,-13,-1,0.0063855985193455
12,-13,0,0.0281819120877304
12,-13,1,0.10933733222183
12,-13,2,0.301050274665671
12,-13,3,0.492246863269832
12,-13,4,0.521351658795649
12,-13,5,0.544555178865321
12,-13,6,0.556358248750036
12,-13,7,0.581901275112576
12,-13,8,0.584548997111765
12,-13,9,0.599830114597814
12,-13,10,0.592036361967741
12,-13,11,0.591731939560964
12,-13,12,0.593509252967883
12,-13,13,0.591591873495848
12,-13,14,0.57784714997536
12,-13,15,0.54951538208404
12,-13,16,0.545979116894391
12,-13,17,0.514550349311573
12,-13,18,0.489965178539819
12,-13,19,0.43983058541118
12,-13,20,0.436118687362059
12,-13,21,0.305605347878929
12,-13,22,0.180578802604761
12,-13,23,0.0914708519829925
12,-13,24,0
12,-13,25,0
12,-13,26,0
12,-13,27,0
12,-13,28,0
12,-13,29,0
12,-13,30,0
12,-12,-12,6.28235942335877e-10
12,-12,-11,1.69791385182574e-09
12,-12,-10,6.24360224316269e-09
12,-12,-9,2.70023681000701e-08
12,-12,-8,1.24948425063215e-07
12,-12,-7,5.93013954620249e-07
12,-12,-6,2.83556255900868e-06
12,-12,-5,1.35483203001825e-05
12,-12,-4,6.44090448674782e-05
12,-12,-3,0.000303856508852934
12,-12,-2,0.00141868617265239
12,-12,-1,0.00651368566412784
12,-12,0,0.0287168423448224
12,-12,1,0.111426545501827
12,-12,2,0.307394347540285
12,-12,3,0.502539697176146
12,-12,4,0.532448281540223
12,-12,5,0.557136206457996
12,-12,6,0.56827948824728
12,-12,7,0.590960792211328
12,-12,8,0.597265987861556
12,-12,9,0.610325937270437
12,-12,10,0.591501880235676
12,-12,11,0.611866001593736
12,-12,12,0.608175692194189
12,-12,13,0.598290129509526
12,-12,14,0.57751817255476
12,-12,15,0.567775685576207
12,-12,16,0.545828545553265
12,-12,17,0.518855749158425
12,-12,18,0.482321564344912
12,-12,19,0.428251046816409
12,-12,20,0.44733076097993
12,-12,21,0.307243009603958
12,-12,22,0.201307904148626
12,-12,23,0.101707451332265
12,-12,24,0
12,-12,25,0
12,-12,26,0
12,-12,27,0
12,-12,28,0
12,-12,29,0
12,-12,30,0
12,-11,-11,3.40310425377476e-09
12,-11,-10,9.08690482369026e-09
12,-11,-9,3.29112873785308e-08
12,-11,-8,1.40185693899669e-07
12,-11,-7,6.39341176001335e-07
12,-11,-6,2.99246147839457e-06
12,-11,-5,1.41173973513155e-05
12,-11,-4,6.65703216937922e-05
12,-11,-3,0.000312343337350289
12,-11,-2,0.00145285305399732
12,-11,-1,0.00665342073616989
12,-11,0,0.0292863563854819
12,-11,1,0.113606507100463
12,-11,2,0.313945685771584
12,-11,3,0.512977363059321
12,-11,4,0.543089251353596
12,-11,5,0.569791679263253
12,-11,6,0.582980265317256
12,-11,7,0.597959899050211
12,-11,8,0.611398940026252
12,-11,9,0.618755477838409
12,-11,10,0.606507395252691
12,-11,11,0.62522616902268
12,-11,12,0.620682640890045
12,-11,13,0.600167005086259
12,-11,14,0.5859862916867
12,-11,15,0.577515617257042
12,-11,16,0.551449558004007
12,-11,17,0.522495863129444
12,-11,18,0.483600901739778
12,-11,19,0.437435641650168
12,-11,20,0.448542042372621
12,-11,21,0.330175488623516
12,-11,22,0.223731293268184
12,-11,23,0.112298458886322
12,-11,24,0
12,-11,25,0
12,-11,26,0
12,-11,27,0
12,-11,28,0
12,-11,29,0
12,-11,30,0
12,-10,-10,1.81248597503519e-08
12,-10,-9,4.78429518413503e-08
12,-10,-8,1.70778315866235e-07
12,-10,-7,7.16865987655781e-07
12,-10,-6,3.22397640771515e-06
12,-10,-5,1.48882600850915e-05
12,-10,-4,6.93222468121216e-05
12,-10,-3,0.000322638293328159
12,-10,-2,0.00149266414666856
12,-10,-1,0.00681068760267584
12,-10,0,0.0299076918503136
12,-10,1,0.115917635853941
12,-10,2,0.320755167983201
12,-10,3,0.523401517815781
12,-10,4,0.553195864506919
12,-10,5,0.580996056930878
12,-10,6,0.598829725926697
12,-10,7,0.605653270551671
12,-10,8,0.624956180139043
12,-10,9,0.619745387428469
12,-10,10,0.630725145536991
12,-10,11,0.635270285607866
12,-10,12,0.626347645081603
12,-10,13,0.60609942373054
12,-10,14,0.603119252605955
12,-10,15,0.584260602153929
12,-10,16,0.555953981562914
12,-10,17,0.521274009509192
12,-10,18,0.488301095421228
12,-10,19,0.452741683117531
12,-10,20,0.467305827957378
12,-10,21,0.350349962295451
12,-10,22,0.235481379533473
12,-10,23,0.142118983695499
12,-10,24,0.0225456410305101
12,-10,25,0
12,-10,26,0
12,-10,27,0
12,-10,28,0
12,-10,29,0
12,-10,30,0
12,-9,-9,9.50105131118442e-08
12,-9,-8,2.48057392400236e-07
12,-9,-7,8.73158013678642e-07
12,-9,-6,3.61370144437467e-06
12,-9,-5,1.60326724501023e-05
12,-9,-4,7.3071305594158e-05
12,-9,-3,0.000335814626972161
12,-9,-2,0.00154117018137853
12,-9,-1,0.00699447574687915
12,-9,0,0.0306065851522968
12,-9,1,0.118419862082728
12,-9,2,0.327903832997059
12,-9,3,0.533929774380065
12,-9,4,0.56264052617312
12,-9,5,0.59457870973451
12,-9,6,0.616744310299488
12,-9,7,0.617635354011952
12,-9,8,0.636875601527402
12,-9,9,0.623391628122571
12,-9,10,0.648998996736045
12,-9,11,0.641793906767167
12,-9,12,0.633955633944996
12,-9,13,0.620325505230256
12,-9,14,0.614393278595108
12,-9,15,0.582723401165483
12,-9,16,0.547669585861673
12,-9,17,0.523582698772492
12,-9,18,0.494113659218053
12,-9,19,0.455392990106181
12,-9,20,0.479959713181361
12,-9,21,0.371432114214476
12,-9,22,0.235600079976256
12,-9,23,0.154124851786462
12,-9,24,0.0554953499640446
12,-9,25,0
12,-9,26,0
12,-9,27,0
12,-9,28,0
12,-9,29,0
12,-9,30,0
12,-8,-8,4.90593329929235e-07
